zone_id,zone_num_wells,zone_center_latitude,zone_center_longitude,zone_area_km2,zone_average_gradient,zone_average_bht,Name,Api,Country,Status,Well Type,Latitude,Longitude,True Vertical Depth (ft),True Vertical Depth (km),Interpolated gradient,BHT,Suitable for 
4,9,32.469932556152344,-102.20269605848524,0.9221438956610861,24.15727673122695,90.52158295791895,"State University ""DD"" 1",4231710040,MARTIN,Plugged & Abandoned,BLACK OIL,32.47438049316406,-102.2050704956055,13250.0,4.039,24.14389355649466,117.5171860746819,Electricity generation
4,9,32.469932556152344,-102.20269605848524,0.9221438956610861,24.15727673122695,90.52158295791895,M.A.K.(SPRABERRY)UNIT 3001,4231731414,MARTIN,Plugged & Abandoned,BLACK OIL,32.4716911315918,-102.2086563110352,8660.0,2.64,24.13704284738922,83.72179311710755,Suitable for heat generation
5,6,31.689401308695476,-103.17314529418945,0.545855242959954,24.123933004382724,129.20275853731198,"UNIVERSITY ""38"" 1",4249532562,WINKLER,Plugged & Abandoned,BLACK OIL,31.69090461730957,-103.1781234741211,7125.0,2.172,24.13001684240591,72.41039658170564,Suitable for heat generation
5,6,31.689401308695476,-103.17314529418945,0.545855242959954,24.123933004382724,129.20275853731198,"University ""38"" 1",4249530900,WINKLER,Plugged & Abandoned,Unknown,31.68988418579102,-103.1748657226562,18495.0,5.637,24.12603651560494,155.998467838465,Electricity generation
5,6,31.689401308695476,-103.17314529418945,0.545855242959954,24.123933004382724,129.20275853731198,"University ""21-38"" 1",4249530065,WINKLER,Plugged & Abandoned,Unknown,31.69189453125,-103.1744995117188,20004.0,6.097,24.12553260894496,167.0933723167374,Electricity generation
5,6,31.689401308695476,-103.17314529418945,0.545855242959954,24.123933004382724,129.20275853731198,"UNIVERSITY ""21-47"" 1",4249530222,WINKLER,Plugged & Abandoned,WET GAS,31.68297576904297,-103.1722717285156,19377.0,5.906,24.12302915606416,162.4706101957149,Electricity generation
5,6,31.689401308695476,-103.17314529418945,0.545855242959954,24.123933004382724,129.20275853731198,"UNIVERSITY ""38"" 2",4249532624,WINKLER,Plugged & Abandoned,BLACK OIL,31.68864440917969,-103.1723327636719,7110.0,2.167,24.12295360316059,72.27444045804899,Suitable for heat generation
5,6,31.689401308695476,-103.17314529418945,0.545855242959954,24.123933004382724,129.20275853731198,"University ""21-37"" 1",4249530203,WINKLER,Plugged & Abandoned,Unknown,31.69210433959961,-103.1667785644531,17000.0,5.182,24.11602930011579,144.9692638332,Electricity generation
6,7,32.393431527274,-102.29984174455917,0.5735829908297478,24.09368657886598,112.39584579305166,STATE UNIVERSITY HUTEX CONS. 5,4200302524,ANDREWS,Plugged & Abandoned,BLACK OIL,32.38824081420898,-102.3065795898438,12574.0,3.833,24.09400106633256,112.3523060872527,Electricity generation
6,7,32.393431527274,-102.29984174455917,0.5735829908297478,24.09368657886598,112.39584579305166,"UNIVERSITY ""12"" 4",4200301026,ANDREWS,Plugged & Abandoned,OIL WELL,32.39112091064453,-102.2940139770508,12600.0,3.84,24.09377636527641,112.5201012426614,Electricity generation
6,7,32.393431527274,-102.29984174455917,0.5735829908297478,24.09368657886598,112.39584579305166,UNIVERSITY -E- 4D,4200301303,ANDREWS,Plugged & Abandoned,BLACK OIL,32.39273071289062,-102.3033905029297,12570.0,3.831,24.09374404902336,112.3031334518085,Electricity generation
6,7,32.393431527274,-102.29984174455917,0.5735829908297478,24.09368657886598,112.39584579305166,"UNIV ""E"" 2",4200301290,ANDREWS,Plugged & Abandoned,OIL WELL,32.39368057250977,-102.2992630004883,12571.0,3.832,24.09367003703663,112.3269435819244,Electricity generation
6,7,32.393431527274,-102.29984174455917,0.5735829908297478,24.09368657886598,112.39584579305166,"UNIVERSITY ""12"" 3",4200300944,ANDREWS,Plugged & Abandoned,OIL WELL,32.39461898803711,-102.2951354980469,12526.0,3.818,24.09359663391659,111.9893519482935,Electricity generation
6,7,32.393431527274,-102.29984174455917,0.5735829908297478,24.09368657886598,112.39584579305166,UNIVERSITY -E- 1A,4200335369,ANDREWS,Plugged & Abandoned,BLACK OIL,32.39645004272461,-102.3001403808594,12650.0,3.856,24.09352768158713,112.9046427402,Electricity generation
6,7,32.393431527274,-102.29984174455917,0.5735829908297478,24.09368657886598,112.39584579305166,"UNIV ""E"" 1",4200301285,ANDREWS,Plugged & Abandoned,OIL WELL,32.39717864990234,-102.3003692626953,12580.0,3.834,24.09349021888919,112.3744414992212,Electricity generation
7,6,32.43434460957845,-102.39233779907228,0.4647631807159659,24.06809279540175,120.27560206895555,"UNIVERSITY ""5"" 1",4200300429,ANDREWS,Plugged & Abandoned,OIL WELL,32.42800521850586,-102.3953857421875,13900.0,4.237,24.07703353320539,122.0143910801912,Electricity generation
7,6,32.43434460957845,-102.39233779907228,0.4647631807159659,24.06809279540175,120.27560206895555,UNIVERSITY -5- 2R,4200300446,ANDREWS,Plugged & Abandoned,OIL WELL,32.43245697021484,-102.3923797607422,13862.0,4.225,24.07075009759864,121.6989191623542,Electricity generation
7,6,32.43434460957845,-102.39233779907228,0.4647631807159659,24.06809279540175,120.27560206895555,UNIVERSITY -5- 4 L,4200300313,ANDREWS,Plugged & Abandoned,BLACK OIL,32.43335723876953,-102.3884658813477,12560.0,3.828,24.0694606078905,112.1378952070048,Electricity generation
7,6,32.43434460957845,-102.39233779907228,0.4647631807159659,24.06809279540175,120.27560206895555,"UNIVERSITY ""30"" 1",4200301442,ANDREWS,Plugged & Abandoned,BLACK OIL,32.43595504760742,-102.3934936523438,13877.0,4.23,24.06583249791583,121.798471466184,Electricity generation
7,6,32.43434460957845,-102.39233779907228,0.4647631807159659,24.06809279540175,120.27560206895555,"UNIVERSITY ""30"" 2",4200301445,ANDREWS,Plugged & Abandoned,BLACK OIL,32.43683624267578,-102.3896865844727,13930.0,4.246,24.06457046378636,122.1781661892369,Electricity generation
7,6,32.43434460957845,-102.39233779907228,0.4647631807159659,24.06809279540175,120.27560206895555,"UNIVERSITY ""30"" 3",4200301449,ANDREWS,Plugged & Abandoned,BLACK OIL,32.43945693969727,-102.3946151733398,13884.0,4.232,24.06090957201376,121.8257693087622,Electricity generation
8,5,32.45387954711914,-102.24384155273441,0.46315435766012214,24.05764796233561,107.40650178082406,"University ""6-39"" 1",4200331894,ANDREWS,Plugged & Abandoned,Unknown,32.45053100585938,-102.2395935058594,13520.0,4.121,24.0750358843943,119.2132228795889,Electricity generation
8,5,32.45387954711914,-102.24384155273441,0.46315435766012214,24.05764796233561,107.40650178082406,"UNIVERSITY ""39"" 1",4200337869,ANDREWS,Plugged & Abandoned,BLACK OIL,32.45626068115234,-102.2392044067383,13597.0,4.144,24.06805579908541,119.7380232314099,Electricity generation
8,5,32.45387954711914,-102.24384155273441,0.46315435766012214,24.05764796233561,107.40650178082406,"UNIVERSITY ""6-39-A"" 1",4200330900,ANDREWS,Plugged & Abandoned,BLACK OIL,32.45531845092773,-102.2433319091797,9930.0,3.027,24.0571116945794,92.82087709949185,Suitable for heat generation
8,5,32.45387954711914,-102.24384155273441,0.46315435766012214,24.05764796233561,107.40650178082406,"UNIVERSITY ""38"" 1",4200338179,ANDREWS,Plugged & Abandoned,OIL WELL,32.45161819458008,-102.2470626831055,12600.0,3.84,24.05126541569184,112.3568591962567,Electricity generation
8,5,32.45387954711914,-102.24384155273441,0.46315435766012214,24.05764796233561,107.40650178082406,"UNIV ""6-38""-1",4200331714,ANDREWS,Plugged & Abandoned,OIL WELL,32.45566940307617,-102.2500152587891,9950.0,3.033,24.03677101792709,92.90352649737287,Suitable for heat generation
9,5,32.45400772094727,-102.30635528564454,0.45401685497630945,24.03992572297866,112.84226543888644,"University ""H"" 2025",4200307701,ANDREWS,Plugged & Abandoned,Dry Hole,32.4481086730957,-102.3077163696289,12785.0,3.897,24.048237034076,113.7159797217942,Electricity generation
9,5,32.45400772094727,-102.30635528564454,0.45401685497630945,24.03992572297866,112.84226543888644,UNIVERSITY -D- 4025A,4200335007,ANDREWS,Plugged & Abandoned,BLACK OIL,32.45354843139648,-102.3047561645508,12664.0,3.86,24.04056312904868,112.7965736781279,Electricity generation
9,5,32.45400772094727,-102.30635528564454,0.45401685497630945,24.03992572297866,112.84226543888644,"UNIVERSITY ""D"" 5025",4200337733,ANDREWS,Plugged & Abandoned,VOLATILE OIL,32.45361709594727,-102.3070220947266,12620.0,3.847,24.04047936397546,112.4837241132136,Electricity generation
9,5,32.45400772094727,-102.30635528564454,0.45401685497630945,24.03992572297866,112.84226543888644,UNIVERSITY -D- 1025,4200333084,ANDREWS,Plugged & Abandoned,BLACK OIL,32.45704650878906,-102.3015060424805,12621.0,3.847,24.03562070810585,112.4650328640832,Electricity generation
9,5,32.45400772094727,-102.30635528564454,0.45401685497630945,24.03992572297866,112.84226543888644,"UNIVERSITY ""H"" 1-25",4200334559,ANDREWS,Plugged & Abandoned,VOLATILE OIL,32.45771789550781,-102.3107757568359,12661.0,3.859,24.03472837968729,112.7500168172133,Electricity generation
10,6,32.39086151123047,-102.21846389770509,0.4884777208941861,24.020061212026665,94.43314819207588,"UNIV ""18 B"" 1",4200331660,ANDREWS,Plugged & Abandoned,OIL WELL,32.39414215087891,-102.2150573730469,9850.0,3.002,24.05118858540657,92.20166813339053,Suitable for heat generation
10,6,32.39086151123047,-102.21846389770509,0.4884777208941861,24.020061212026665,94.43314819207588,"UNIV ""18-A"" 1",4200331655,ANDREWS,Plugged & Abandoned,GAS WELL,32.39320373535156,-102.2191772460938,9850.0,3.002,24.03288966754907,92.1467347819823,Suitable for heat generation
10,6,32.39086151123047,-102.21846389770509,0.4884777208941861,24.020061212026665,94.43314819207588,"UNIVERSITY ""7-18"" 3",4200342449,ANDREWS,Plugged & Abandoned,VOLATILE OIL,32.39222717285156,-102.2234420776367,11146.0,3.397,24.01391389302438,101.5752654946038,Electricity generation
10,6,32.39086151123047,-102.21846389770509,0.4884777208941861,24.020061212026665,94.43314819207588,"University ""7-25-A"" 1",4200331629,ANDREWS,Plugged & Abandoned,Unknown,32.38970184326172,-102.2180709838867,9935.0,3.028,24.0136448903358,92.7133167279368,Suitable for heat generation
10,6,32.39086151123047,-102.21846389770509,0.4884777208941861,24.020061212026665,94.43314819207588,"UNIV ""7-25"" 2",4200331584,ANDREWS,Plugged & Abandoned,OIL WELL,32.38713455200195,-102.2128295898438,9915.0,3.022,24.01271988733778,92.56643949953477,Suitable for heat generation
10,6,32.39086151123047,-102.21846389770509,0.4884777208941861,24.020061212026665,94.43314819207588,UNIVERSITY 7-25 B 4,4200340238,ANDREWS,Plugged & Abandoned,BLACK OIL,32.38875961303711,-102.2222061157227,10310.0,3.142,23.9960103485064,95.3954645150071,Suitable for heat generation
11,6,32.46709187825521,-102.29929733276367,0.637802053821087,24.021437512230474,113.81570673759956,7809 JV-P Andrews 1,4200331764,ANDREWS,Plugged & Abandoned,Dry Hole,32.46277618408203,-102.2941360473633,12760.0,3.889,24.02748856198741,113.442903017569,Electricity generation
11,6,32.46709187825521,-102.29929733276367,0.637802053821087,24.021437512230474,113.81570673759956,STATE OF TEXAS -BB- 2D,4200307069,ANDREWS,Orphaned - Plugged & Abandoned,BLACK OIL,32.46404647827148,-102.3037567138672,12618.0,3.846,24.02578026930859,112.4031509157608,Electricity generation
11,6,32.46709187825521,-102.29929733276367,0.637802053821087,24.021437512230474,113.81570673759956,STATE OF TEXAS -Z- 2,4200310442,ANDREWS,Plugged & Abandoned,BLACK OIL,32.4651985168457,-102.2998657226562,12691.0,3.868,24.02413651531969,112.9253600412566,Electricity generation
11,6,32.46709187825521,-102.29929733276367,0.637802053821087,24.021437512230474,113.81570673759956,STATE OF TEXAS -Z- 1,4200307185,ANDREWS,Plugged & Abandoned,BLACK OIL,32.468505859375,-102.3007125854492,13725.0,4.183,24.01947156628011,120.4734495617497,Electricity generation
11,6,32.46709187825521,-102.29929733276367,0.637802053821087,24.021437512230474,113.81570673759956,"STATE OF TEXAS ""Z"" 3",4200331163,ANDREWS,Plugged & Abandoned,BLACK OIL,32.47001647949219,-102.2954864501953,12531.0,3.819,24.01722989813425,111.7218009809747,Electricity generation
11,6,32.46709187825521,-102.29929733276367,0.637802053821087,24.021437512230474,113.81570673759956,STATE OF TEXAS -AV- 1,4200307237,ANDREWS,Plugged & Abandoned,BLACK OIL,32.47200775146484,-102.3018264770508,12560.0,3.828,24.01451826235279,111.9275759082865,Electricity generation
12,6,32.491966247558594,-102.31880060831706,0.1767408124549401,23.986483080589096,112.5158875678997,Texaco-University 1,4200310099,ANDREWS,Plugged & Abandoned,Unknown,32.48800659179688,-102.3164367675781,12725.0,3.879,23.99206356564537,113.0652145711384,Electricity generation
12,6,32.491966247558594,-102.31880060831706,0.1767408124549401,23.986483080589096,112.5158875678997,"UNIVERSITY ""5-12-B"" 1",4200332197,ANDREWS,Plugged & Abandoned,BLACK OIL,32.49032592773438,-102.320426940918,12640.0,3.853,23.98884276041645,112.4290111558846,Electricity generation
12,6,32.491966247558594,-102.31880060831706,0.1767408124549401,23.986483080589096,112.5158875678997,"UNIVERSITY ""12"" 1",4200331989,ANDREWS,Plugged & Abandoned,BLACK OIL,32.49074554443359,-102.3173141479492,12623.0,3.847,23.98818952630972,112.2825651077135,Electricity generation
12,6,32.491966247558594,-102.31880060831706,0.1767408124549401,23.986483080589096,112.5158875678997,"University ""5-12-A"" 1",4200310036,ANDREWS,Plugged & Abandoned,OIL WELL,32.49380493164062,-102.3215255737305,12681.0,3.865,23.98392168429564,112.6978573098027,Electricity generation
12,6,32.491966247558594,-102.31880060831706,0.1767408124549401,23.986483080589096,112.5158875678997,"UNIVERSITY ""12"" 2",4200332437,ANDREWS,Plugged & Abandoned,BLACK OIL,32.49392700195312,-102.3183364868164,12630.0,3.85,23.98368965662667,112.3372051780127,Electricity generation
12,6,32.491966247558594,-102.31880060831706,0.1767408124549401,23.986483080589096,112.5158875678997,"University ""12"" 1D",4200310254,ANDREWS,Plugged & Abandoned,BLACK OIL,32.49498748779297,-102.3187637329102,12626.0,3.848,23.98219129024073,112.2834720848463,Electricity generation
13,5,32.39123306274414,-102.46983947753907,0.502424456792878,23.972895498052832,121.60191929467825,ST OF TEX CF 3,4200310208,ANDREWS,Plugged & Abandoned,OIL WELL,32.39282608032227,-102.4645462036133,13890.0,4.234,23.98489264868842,121.5520354745468,Electricity generation
13,5,32.39123306274414,-102.46983947753907,0.502424456792878,23.972895498052832,121.60191929467825,"MCFARLAND QUEEN ""A"" UNIT 2241W",4200307486,ANDREWS,Plugged & Abandoned,BLACK OIL,32.3889274597168,-102.4671936035156,13885.0,4.232,23.97898978680316,121.479084777751,Electricity generation
13,5,32.39123306274414,-102.46983947753907,0.502424456792878,23.972895498052832,121.60191929467825,"STATE OF TEXAS ""CB"" 9",4200307441,ANDREWS,Plugged & Abandoned,OIL WELL,32.3960075378418,-102.469123840332,13961.0,4.255,23.97437426257237,122.0109624872454,Electricity generation
13,5,32.39123306274414,-102.46983947753907,0.502424456792878,23.972895498052832,121.60191929467825,"STATE OF TEXAS ""CD"" 4",4200330094,ANDREWS,Plugged & Abandoned,OIL WELL,32.39161682128906,-102.4718399047852,13886.0,4.232,23.96833058274935,121.4339750261953,Electricity generation
13,5,32.39123306274414,-102.46983947753907,0.502424456792878,23.972895498052832,121.60191929467825,"MCFARLAND QUEEN ""A"" UNIT 4242W",4200330121,ANDREWS,Plugged & Abandoned,BLACK OIL,32.38678741455078,-102.4764938354492,13903.0,4.238,23.95789020945086,121.5335387076528,Electricity generation
14,5,32.427371978759766,-102.47657318115236,0.36407407329104974,23.941713342341266,110.56423565381706,STATE UNIVERSITY QUEEN CONSOLIDATED WSW-1,4200336265,ANDREWS,Plugged & Abandoned,BLACK OIL,32.42600631713867,-102.4694519042969,14100.0,4.298,23.95984185156706,122.9794002780352,Electricity generation
14,5,32.427371978759766,-102.47657318115236,0.36407407329104974,23.941713342341266,110.56423565381706,ST UNIV BZ-8,4200310166,ANDREWS,Plugged & Abandoned,OIL WELL,32.42854690551758,-102.4747695922852,11488.0,3.502,23.94416560536776,103.8524679499979,Electricity generation
14,5,32.427371978759766,-102.47657318115236,0.36407407329104974,23.941713342341266,110.56423565381706,ST UNIV BZ-2,4200301289,ANDREWS,Plugged & Abandoned,BLACK OIL,32.42393493652344,-102.4784317016602,11500.0,3.505,23.94231785685407,103.9178240882735,Electricity generation
14,5,32.427371978759766,-102.47657318115236,0.36407407329104974,23.941713342341266,110.56423565381706,STATE UNIVERSITY QUEEN CONSOLIDATED 2437,4200301282,ANDREWS,Plugged & Abandoned,VOLATILE OIL,32.42743682861328,-102.4795455932617,14027.0,4.275,23.93485708441587,122.3215140358779,Electricity generation
14,5,32.427371978759766,-102.47657318115236,0.36407407329104974,23.941713342341266,110.56423565381706,"STATE UNIVERSITY ""CG"" 1",4200301286,ANDREWS,Plugged & Abandoned,OIL WELL,32.43093490600586,-102.4806671142578,10936.0,3.333,23.92738431350158,99.74997191690078,Suitable for heat generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,"STATE ""RB"" 1",4200331038,ANDREWS,Plugged & Abandoned,BLACK OIL,32.36859512329102,-102.2113876342773,9900.0,3.018,23.95907730450564,92.30849530499802,Suitable for heat generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,"UNIVERSITY ""7-39"" 2",4231736742,MARTIN,Plugged & Abandoned,VOLATILE OIL,32.36151123046875,-102.2095184326172,11420.0,3.481,23.95288759394323,103.3800017145164,Electricity generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,"UNIV ""7-31-B"" 1",4231731934,MARTIN,Plugged & Abandoned,OIL WELL,32.37142181396484,-102.1989974975586,9934.0,3.028,23.95275991567172,92.52895702465396,Suitable for heat generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,"University ""32"" 1",4231732003,MARTIN,Plugged & Abandoned,Dry Hole,32.36977386474609,-102.2062301635742,9850.0,3.002,23.94089613837425,91.8705702073995,Suitable for heat generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,UNIVERSITY 7-32B 2,4231735018,MARTIN,Plugged & Abandoned,VOLATILE OIL,32.36603546142578,-102.2061462402344,10200.0,3.109,23.94080020792901,94.4319478464513,Suitable for heat generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,"University ""32"" 1-A",4231732020,MARTIN,Plugged & Abandoned,Unknown,32.36979293823242,-102.2061386108398,9862.0,3.006,23.94057349425568,91.96536392373257,Suitable for heat generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,"University ""39"" 1",4231731996,MARTIN,Plugged & Abandoned,Unknown,32.36253356933594,-102.2050399780273,9830.0,2.996,23.93710016660046,91.71555209913497,Suitable for heat generation
15,8,32.36670637130737,-102.20556545257568,0.8004718633221672,23.94339419849168,94.90353602044274,"UNIVERSITY ""7-39"" 4",4231735824,MARTIN,Plugged & Abandoned,OIL WELL,32.36398696899414,-102.2010650634766,11113.0,3.387,23.92305876665344,101.0274000426552,Electricity generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,STATE UNIVERSITY QUEEN CONSOLIDATED 2239,4200303990,ANDREWS,Plugged & Abandoned,BLACK OIL,32.43554306030273,-102.4793853759766,10875.0,3.315,23.92381983688394,99.30746275927027,Suitable for heat generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,UNIVERSITY MCFARLAND QUEEN CONS 1301,4200304210,ANDREWS,Plugged & Abandoned,BLACK OIL,32.43838500976562,-102.4786071777344,10990.0,3.35,23.92159360274674,100.1373385692016,Electricity generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,UNIVERSITY -CK- 4,4200330489,ANDREWS,Plugged & Abandoned,BLACK OIL,32.44287490844727,-102.4778060913086,10950.0,3.338,23.9171015230386,99.83528488390284,Suitable for heat generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,UNIVERSITY MCFARLAND QUEEN CONS 1302,4200304227,ANDREWS,Plugged & Abandoned,BLACK OIL,32.43794631958008,-102.4829025268555,10880.0,3.316,23.91243467335878,99.29363337685771,Suitable for heat generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,"7303 JV-D East Means ""D"" 4-Y",4200330556,ANDREWS,Plugged & Abandoned,Unknown,32.44627380371094,-102.4793930053711,10760.0,3.28,23.90870904919576,98.42056568136209,Suitable for heat generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,"7303 JV-D East Means ""D"" 4",4200330450,ANDREWS,Plugged & Abandoned,Unknown,32.44616317749023,-102.479866027832,10940.0,3.335,23.90778807898458,99.73247324341358,Suitable for heat generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,"UNIVERSITY ""CK"" 3",4200304240,ANDREWS,Plugged & Abandoned,BLACK OIL,32.44144439697266,-102.484016418457,10880.0,3.316,23.90497926651731,99.26891124777138,Suitable for heat generation
16,8,32.442238330841064,-102.48050689697266,0.5443888809153982,23.91185002520615,99.51586479461074,"7303 JV-D East Means ""A"" 1",4200330383,ANDREWS,Plugged & Abandoned,Unknown,32.44927597045898,-102.4820785522461,11000.0,3.353,23.8983741709235,100.1312485951065,Electricity generation
17,5,32.205980682373045,-102.8264663696289,0.15478415123740133,23.837713296126424,80.05197890859162,"University ""C"" 1",4200302516,ANDREWS,Plugged & Abandoned,OIL WELL,32.20418930053711,-102.8307952880859,8318.0,2.535,23.84477769730435,80.44651146266654,Suitable for heat generation
17,5,32.205980682373045,-102.8264663696289,0.15478415123740133,23.837713296126424,80.05197890859162,"UNIVERSITY ""36"" 2",4200300714,ANDREWS,Plugged & Abandoned,Dry Hole,32.20872497558594,-102.8275833129883,8218.0,2.505,23.83931458860749,79.71748304446176,Suitable for heat generation
17,5,32.205980682373045,-102.8264663696289,0.15478415123740133,23.837713296126424,80.05197890859162,"UNIVERSITY ""36"" 1",4200300708,ANDREWS,Plugged & Abandoned,Unknown,32.20523452758789,-102.8264236450195,8225.0,2.507,23.83769632778416,79.76110469375489,Suitable for heat generation
17,5,32.205980682373045,-102.8264663696289,0.15478415123740133,23.837713296126424,80.05197890859162,"University ""12-F"" 1",4200333651,ANDREWS,Plugged & Abandoned,Dry Hole,32.2056770324707,-102.8245849609375,8300.0,2.53,23.83471775117502,80.30183591047279,Suitable for heat generation
17,5,32.205980682373045,-102.8264663696289,0.15478415123740133,23.837713296126424,80.05197890859162,"UNIVERSITY ""36"" 3",4200338192,ANDREWS,Plugged & Abandoned,CONDENSATE,32.20607757568359,-102.8229446411133,8263.0,2.519,23.8320601157611,80.03295943160221,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2418,4200306175,ANDREWS,Plugged & Abandoned,OIL WELL,32.40095520019531,-102.8157424926758,7266.0,2.215,23.82909224231841,72.78143931673527,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2518W,4200306177,ANDREWS,Plugged & Abandoned,OIL WELL,32.39744567871094,-102.8145599365234,7350.0,2.24,23.82701293617717,73.37250897703686,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2469,4200332316,ANDREWS,Plugged & Abandoned,BLACK OIL,32.40374374389648,-102.8144302368164,7300.0,2.225,23.82656936079726,73.0141168277739,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2568W,4200336067,ANDREWS,Plugged & Abandoned,WATER INJECTION,32.397216796875,-102.8140258789062,7360.0,2.243,23.82603016239585,73.44178565425389,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2519,4200335505,ANDREWS,Plugged & Abandoned,BLACK OIL,32.39957427978516,-102.8136749267578,7361.0,2.244,23.82530346151901,73.46398096764867,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2619,4200332554,ANDREWS,Plugged & Abandoned,BLACK OIL,32.39638519287109,-102.8112564086914,7412.0,2.259,23.82092231974817,73.81146352031112,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2818,4200305927,ANDREWS,Plugged & Abandoned,OIL WELL,32.3869743347168,-102.8110809326172,7334.0,2.235,23.82090047808014,73.2397125685091,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2719,4200332334,ANDREWS,Plugged & Abandoned,BLACK OIL,32.39288330078125,-102.8100814819336,7400.0,2.256,23.81885691263593,73.73534119490665,Suitable for heat generation
18,9,32.39602576361762,-102.81267632378471,0.4132401210645763,23.82356646635644,73.39915852411919,FULLERTON CLEARFORK UNIT 2869,4200332793,ANDREWS,Plugged & Abandoned,BLACK OIL,32.38905334472656,-102.8092346191406,7400.0,2.256,23.81741032353599,73.73207768989718,Suitable for heat generation
19,7,32.24088396344866,-102.52045658656527,0.47631939546666546,23.81646191504634,86.86627067051462,"University ""A"" 1 SWD",4200302082,ANDREWS,Plugged & Abandoned,OIL WELL,32.24462127685547,-102.5183715820312,8650.0,2.637,23.84054867349915,82.86752685201725,Suitable for heat generation
19,7,32.24088396344866,-102.52045658656527,0.47631939546666546,23.81646191504634,86.86627067051462,UNIVERSITY JD 4,4200332178,ANDREWS,Plugged & Abandoned,VOLATILE OIL,32.24350357055664,-102.522575378418,9200.0,2.804,23.82511721061019,86.80562865855097,Suitable for heat generation
19,7,32.24088396344866,-102.52045658656527,0.47631939546666546,23.81646191504634,86.86627067051462,"UNIVERSITY ""1"" SABRINA ""5"" 1",4200340209,ANDREWS,Plugged & Abandoned,BLACK OIL,32.2409782409668,-102.5173416137695,10200.0,3.109,23.82410731395067,94.06914963907263,Suitable for heat generation
19,7,32.24088396344866,-102.52045658656527,0.47631939546666546,23.81646191504634,86.86627067051462,UNIVERSITY -L- 1,4200300782,ANDREWS,Plugged & Abandoned,BLACK OIL,32.24252319335938,-102.5267105102539,8800.0,2.682,23.81055255568932,83.85990195435875,Suitable for heat generation
19,7,32.24088396344866,-102.52045658656527,0.47631939546666546,23.81646191504634,86.86627067051462,"UNIVERSITY ""5"" 3",4200332179,ANDREWS,Plugged & Abandoned,BLACK OIL,32.23775482177734,-102.5163116455078,9200.0,2.804,23.80983236423345,86.7627699493106,Suitable for heat generation
19,7,32.24088396344866,-102.52045658656527,0.47631939546666546,23.81646191504634,86.86627067051462,"University ""5"" 1",4200332020,ANDREWS,Plugged & Abandoned,BLACK OIL,32.2400016784668,-102.5214538574219,9229.0,2.813,23.80961495403605,86.97644686570341,Suitable for heat generation
19,7,32.24088396344866,-102.52045658656527,0.47631939546666546,23.81646191504634,86.86627067051462,"UNIVERSITY ""5"" 2",4200332180,ANDREWS,Plugged & Abandoned,BLACK OIL,32.2368049621582,-102.5204315185547,9200.0,2.804,23.79546033330553,86.7224707745887,Suitable for heat generation
