Name,Api,Country,Status,Well Type,Latitude,Longitude,True Vertical Depth (ft),True Vertical Depth (km)
"State University ""DY"" 1",4247530154,WARD,Plugged & Abandoned,Unknown,31.50629997253418,-103.12591552734376,16945.900390625,5.165
7211 JV-S BLOCK 16 2,4247530614,WARD,Plugged & Abandoned,WET GAS,31.506669998168945,-103.11532592773438,14500.0,4.42
CHAPMAN 3803,4235533580,NUECES,Orphaned - Shut In,CONDENSATE,27.63888168334961,-97.51040649414062,11350.0,3.459
EAST FLOUR BLUFF-STATE TR. #50 2,4235531306,NUECES,Plugged & Abandoned,Unknown,27.627397537231445,-97.26030731201172,10547.580078125,3.215
ALBRECHT UNIT 2,4235534073,NUECES,Orphaned - Shut In,Unknown,27.65313148498535,-97.48472595214844,14225.0,4.336
RIVERS/PERRY ET AL UNIT 1,4235533142,NUECES,Plugged & Abandoned,WET GAS,27.712486267089844,-97.7948760986328,11735.0,3.577
STATE TRACT 287 1,4235533614,NUECES,Plugged & Abandoned,CONDENSATE,27.90250587463379,-97.08712768554688,13403.169921875,4.085
FOREST STATE 1,4247532567,WARD,Plugged & Abandoned,Unknown,31.59866714477539,-103.1926040649414,6827.0,2.081
UNIVERSITY 17-38 1,4247535585,WARD,Plugged & Abandoned,BLACK OIL,31.549053192138672,-103.1967315673828,6700.0,2.042
"HICKMAN ""A"" 3",4235331712,NOLAN,Plugged & Abandoned,BLACK OIL,32.12858963012695,-100.38642120361328,6700.0,2.042
UNIVERSITY -1829- 3,4247532498,WARD,Plugged & Abandoned,BLACK OIL,31.57969665527344,-103.2748031616211,11500.0,3.505
STATE GAS UNIT -B- 4,4247532261,WARD,Plugged & Abandoned,VOLATILE OIL,31.560827255249023,-103.2352523803711,6600.0,2.012
BUD 54 1,4235333390,NOLAN,Plugged & Abandoned,Dry Hole,32.45930480957031,-100.3758773803711,6975.08984375,2.126
COCHRAN 'C' 1,4235331729,NOLAN,Plugged & Abandoned,BLACK OIL,32.17512893676758,-100.3686752319336,6700.0,2.042
PATTERSON 1,4235332375,NOLAN,Plugged & Abandoned,BLACK OIL,32.11936569213867,-100.41921997070312,6710.0,2.045
BIG BLACK DOG 1,4235333154,NOLAN,Orphaned - Completed - Not Active,Unknown,32.368690490722656,-100.57513427734376,6848.0,2.087
"ARLEDGE, J.W. EST 1",4235330323,NOLAN,Plugged & Abandoned,WATER DISPOSAL,32.104610443115234,-100.53669738769533,6752.0,2.058
BOOTHE TIX 1,4235333108,NOLAN,Orphaned - Shut In,Unknown,32.40431213378906,-100.43177032470705,6700.0,2.042
JONES 1H,4235333366,NOLAN,Plugged & Abandoned,Unknown,32.269805908203125,-100.5816879272461,7416.0,2.26
"UNIVERSITY ""8"" 4",4247534378,WARD,Plugged & Abandoned,BLACK OIL,31.64944648742676,-103.24593353271484,7250.0,2.21
"State University ""DZ"" 2",4247532802,WARD,Plugged & Abandoned,BLACK OIL,31.495939254760746,-103.10235595703124,8000.0,2.438
"UNIVERSITY ""17-2"" 1",4247533183,WARD,Plugged & Abandoned,VOLATILE OIL,31.54667854309082,-103.13726806640624,12500.0,3.81
"TUBB, J.B. ""18"" 1D",4247504500,WARD,Plugged & Abandoned,WATER DISPOSAL,31.48821830749512,-102.77130126953124,8277.0,2.523
"STATE ""OA"" 1",4247530884,WARD,Plugged & Abandoned,VOLATILE OIL,31.560176849365234,-103.1820068359375,6550.0,1.996
UNIVERSITY -1829- 8,4247533566,WARD,Plugged & Abandoned,CONDENSATE,31.570037841796875,-103.27118682861328,6850.0,2.088
"SWEET, L.W. 3",4235332098,NOLAN,Plugged & Abandoned,BLACK OIL,32.09902572631836,-100.3856201171875,6515.68017578125,1.986
"UNIVERSITY ""18-36W"" 1",4247534513,WARD,Plugged & Abandoned,BLACK OIL,31.614505767822266,-103.33146667480467,11739.0,3.578
UNIVERSITY 44-20 1RE,4247533067,WARD,Plugged & Abandoned,WET GAS,31.640277862548828,-103.32566833496094,11483.0703125,3.5
"UNIVERSITY ""34"" 1",4247530987,WARD,Plugged & Abandoned,OIL WELL,31.606836318969727,-103.22278594970705,6750.0,2.057
UNIVERSITY 20-42 1,4247535185,WARD,Plugged & Abandoned,BLACK OIL,31.647262573242188,-103.33692169189452,17600.0,5.364
STATE GAS UNIT -B- 7,4247532319,WARD,Plugged & Abandoned,BLACK OIL,31.55145835876465,-103.22769927978516,6600.0,2.012
OXO 1WD,4235332299,NOLAN,Plugged & Abandoned,WATER DISPOSAL,32.436245,-100.355453,6800.0,2.073
"UNIVERSITY 18-19 ""A"" 1",4247532156,WARD,Plugged & Abandoned,WET GAS,31.561166763305664,-103.25896453857422,11480.0,3.499
8106 JV-P WEST BARSTOW 1,4247532522,WARD,Plugged & Abandoned,WATER DISPOSAL,31.448875427246094,-103.45748138427734,17495.0,5.332
"University ""32-18"" 6",4247535506,WARD,Plugged & Abandoned,OIL WELL,31.582008361816406,-103.29701232910156,11550.0,3.52
"STATE ""OB"" 7",4247534609,WARD,Plugged & Abandoned,VOLATILE OIL,31.556787490844727,-103.18742370605467,7300.0,2.225
7276 JV-S WEDGE 1,4247530720,WARD,Plugged & Abandoned,VOLATILE OIL,31.510141372680664,-103.06394958496094,12714.0,3.875
MCADAMS 2,4235330688,NOLAN,Plugged & Abandoned,BLACK OIL,32.392372131347656,-100.39368438720705,6696.0,2.041
STATE -AN- 3,4247532104,WARD,Plugged & Abandoned,BLACK OIL,31.545658111572266,-103.22108459472656,6500.0,1.981
SITTON ESTATE 44 2,4247530811,WARD,Plugged & Abandoned,BLACK OIL,31.42932510375977,-103.02184295654295,17580.560546875,5.359
UNIVERSITY 1018 -B- 3,4247530703,WARD,Plugged & Abandoned,VOLATILE OIL,31.6238956451416,-103.26366424560548,6500.0,1.981
HYDE 1D,4235332140,NOLAN,Plugged & Abandoned,WATER DISPOSAL,32.26033401489258,-100.26547241210938,6550.0,1.996
"UNIVERSITY ""18-29"" 10",4247532955,WARD,Plugged & Abandoned,VOLATILE OIL,31.572607040405277,-103.27567291259766,6850.0,2.088
"STATE ""OA"" 2",4247531561,WARD,Plugged & Abandoned,CONDENSATE,31.557058334350582,-103.18051147460938,6560.0,1.999
SOUTHWEST NENA LUCIA UNIT 2501,4235300285,NOLAN,Plugged & Abandoned,BLACK OIL,32.181541442871094,-100.58840942382812,7250.0,2.21
BOOTHE TIX 2A,4235333328,NOLAN,Orphaned - Shut In,BLACK OIL,32.407676696777344,-100.43669128417967,6800.0,2.073
EVB (CANYON SAND) UNIT 1459,4235333297,NOLAN,Plugged & Abandoned,WATER INJECTION,32.3315544128418,-100.27268981933594,6743.0,2.055
CHEVRON 34-181 2H,4247535513,WARD,Plugged & Abandoned,VOLATILE OIL,31.490550994873047,-103.37287139892578,10819.599609375,3.298
FRY 2,4235333271,NOLAN,Plugged & Abandoned,Unknown,32.380393981933594,-100.39940643310548,6840.0,2.085
"WITHERS, GERTRUDE 2",4235330854,NOLAN,Plugged & Abandoned,WATER DISPOSAL,32.407981872558594,-100.3729476928711,6650.0,2.027
WIGHT 1,4235333371,NOLAN,Plugged & Abandoned,BLACK OIL,32.347755432128906,-100.37452697753906,7050.0,2.149
LLOYD 1,4235332447,NOLAN,Plugged & Abandoned,BLACK OIL,32.154380798339844,-100.43134307861328,6891.259765625,2.1
BOBBY SANDERSON 6R,4235331619,NOLAN,Plugged & Abandoned,BLACK OIL,32.095176696777344,-100.3917236328125,6662.0,2.031
DEVON 1,4235333161,NOLAN,Plugged & Abandoned,VOLATILE OIL,32.2414436340332,-100.4518814086914,7057.0,2.151
"ALLEN ""17"" 1",4247534605,WARD,Plugged & Abandoned,BLACK OIL,31.642898559570312,-102.79027557373048,10830.75,3.301
Dow State 1,4247532573,WARD,Plugged & Abandoned,Unknown,31.59476661682129,-103.19495391845705,6850.0,2.088
WILSON 2,4235330344,NOLAN,Plugged & Abandoned,VOLATILE OIL,32.141414642333984,-100.65579223632812,7053.0,2.15
HOWE-STATE 1,4247530638,WARD,Plugged & Abandoned,Unknown,31.394302368164062,-103.00907135009766,12728.3701171875,3.88
WHITESIDE 66 3,4235330943,NOLAN,Plugged & Abandoned,BLACK OIL,32.153221130371094,-100.36174774169922,6706.0,2.044
"STATE UNIVERSITY ""DM"" 1-A",4247530088,WARD,Plugged & Abandoned,BLACK OIL,31.52967834472656,-102.99787139892578,15067.0,4.592
"STATE ""OB"" 6",4247531747,WARD,Plugged & Abandoned,VOLATILE OIL,31.55103874206543,-103.18749237060548,6600.0,2.012
"UNIVERSITY 16-18 ""A"" 1",4247536429,WARD,Plugged & Abandoned,VOLATILE OIL,31.54682159423828,-103.23270416259766,12350.0,3.764
BEALL GAS UNIT 1 1H,4247534702,WARD,Plugged & Abandoned,Dry Hole,31.488740921020508,-102.9970245361328,13440.0,4.097
"CIMAREX UNIVERSITY ""18-38"" 2H",4247535281,WARD,Plugged & Abandoned,BLACK OIL,31.599092483520508,-103.31838989257812,11472.419921875,3.497
9217 JV-P POQUITO 4,4247534716,WARD,Plugged & Abandoned,BLACK OIL,31.54971694946289,-103.2353057861328,7150.0,2.179
"UNIVERSITY ""18-5"" 3",4247531576,WARD,Plugged & Abandoned,CONDENSATE,31.6026668548584,-103.22842407226562,6700.0,2.042
UNIVERSITY 16-38 1,4247536104,WARD,Plugged & Abandoned,BLACK OIL,31.50361442565918,-103.1386260986328,7210.0,2.198
FATBOY 1RD,4247534588,WARD,Plugged & Abandoned,Dry Hole,31.5985164642334,-103.22299194335938,8414.0,2.565
HUMPHREY 1,4235332572,NOLAN,Plugged & Abandoned,BLACK OIL,32.20399475097656,-100.39081573486328,6815.06982421875,2.077
DAVIS 145N 1,4235331860,NOLAN,Plugged & Abandoned,BLACK OIL,32.21134948730469,-100.34192657470705,6700.0,2.042
SOUTHWEST NENA LUCIA UNIT 1304,4235300394,NOLAN,Plugged & Abandoned,Unknown,32.18899917602539,-100.5925064086914,7100.0,2.164
HURN 1 H,4235332271,NOLAN,Plugged & Abandoned,BLACK OIL,32.23800277709961,-100.41551208496094,6874.72021484375,2.095
"STATE ""WZ"" 4",4247531787,WARD,Plugged & Abandoned,VOLATILE OIL,31.55228805541992,-103.19686126708984,6600.0,2.012
"State University ""EC"" 1",4247531726,WARD,Plugged & Abandoned,Dry Hole,31.6494255065918,-103.39453125,6500.0,1.981
BEALL B 3,4235330759,NOLAN,Plugged & Abandoned,OIL WELL,32.4981689453125,-100.48871612548828,7470.0,2.277
MOORE '30' 2,4235332801,NOLAN,Orphaned - Shut In,WATER DISPOSAL,32.14443588256836,-100.2865982055664,6650.0,2.027
UNIVERSITY 15A 1H,4247534283,WARD,Plugged & Abandoned,VOLATILE OIL,31.599512100219727,-103.17901611328124,6655.93017578125,2.029
"STONE ""30"" 1",4235333105,NOLAN,Plugged & Abandoned,BLACK OIL,32.14542007446289,-100.2807388305664,6750.0,2.057
"UNIVERSITY ""18-31"" 1",4247530639,WARD,Plugged & Abandoned,WET GAS,31.564786911010746,-103.29722595214844,17648.0,5.379
UNIVERSITY 18-31 6,4247532765,WARD,Plugged & Abandoned,WET GAS,31.572757720947266,-103.28909301757812,6850.0,2.088
"CHEVRON UNIVERSITY ""1"" 1",4247534382,WARD,Plugged & Abandoned,OIL WELL,31.54295921325684,-103.13550567626952,7934.0,2.418
PETE FRYMIRE A 1,4235331633,NOLAN,Plugged & Abandoned,OTHER DISPOSAL,32.40003204345703,-100.4647216796875,6900.0,2.103
UNIVERSITY 18-29 4,4247532501,WARD,Plugged & Abandoned,CONDENSATE,31.56627655029297,-103.28285217285156,6825.0,2.08
"UNIVERSITY ""18-31"" 7",4247532764,WARD,Plugged & Abandoned,WET GAS,31.57097816467285,-103.29556274414062,6850.0,2.088
HARRIS 2H,4235333384,NOLAN,Plugged & Abandoned,BLACK OIL,32.27864074707031,-100.53065490722656,6708.5,2.045
HUTCHINGS STOCK ASSN. 1557,4247534468,WARD,Plugged & Abandoned,BLACK OIL,31.526166915893555,-102.96722412109376,7103.0,2.165
"UNIVERSITY ""17-38"" 1",4247534780,WARD,Plugged & Abandoned,Dry Hole,31.548080444335938,-103.19828033447266,6815.0,2.077
STATE OF TEXAS -EZ- 1,4247510474,WARD,Plugged & Abandoned,GAS WELL,31.64028549194336,-103.26543426513672,7200.0,2.195
CAROLYN VANOVEN 1,4235333330,NOLAN,Plugged & Abandoned,Unknown,32.303733825683594,-100.37039184570312,7250.0,2.21
7201 JV-S Block 16 1,4247530441,WARD,Plugged & Abandoned,Unknown,31.509418487548828,-103.11451721191406,17370.0,5.294
"ST "" QN""-1",4247531800,WARD,Plugged & Abandoned,OIL WELL,31.6264762878418,-103.29234313964844,12750.0,3.886
"ZOLLER, VICTOR H. 1A",4247530823,WARD,Plugged & Abandoned,Unknown,31.452098846435547,-103.08121490478516,17453.55078125,5.32
"State University ""FG"" 1",4247532801,WARD,Plugged & Abandoned,Unknown,31.650554656982425,-103.38067626953124,9160.0,2.792
"UNIVERSITY ""43-20"" 1",4247532236,WARD,Plugged & Abandoned,CONDENSATE,31.638656616210938,-103.33385467529295,22500.0,6.858
"STATE ""OB"" 4",4247531682,WARD,Plugged & Abandoned,VOLATILE OIL,31.55450820922852,-103.18879699707033,6590.0,2.009
ARCO FEE 1006A,4235130564,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.11836624145508,-93.86698150634766,10095.6298828125,3.077
HOBBS UNIT 1H,4235130632,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.10685157775879,-93.5679168701172,11670.099609375,3.557
CHAMPION INT'L. UNIT A-1142 1,4235130593,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.10738182067871,-93.68449401855467,11573.240234375,3.528
ARCO-MAERSK 4,4235130527,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.146202087402344,-93.88085174560548,9361.83984375,2.853
TEXACO AMI UNIT 1 1H,4235130546,NEWTON,Orphaned - Shut In,VOLATILE OIL,31.15270233154297,-93.78018188476562,9922.51953125,3.024
BP BLACK STONE A-987 UNIT 1,4235130817,NEWTON,Plugged & Abandoned,CONDENSATE,30.89341735839844,-93.76329803466795,13927.2099609375,4.245
GEMINI 1,4235130803,NEWTON,Plugged & Abandoned,CONDENSATE,30.52566719055176,-93.80477142333984,8013.7900390625,2.443
BP BLACK STONE A-571 UNIT 1,4235130860,NEWTON,Plugged & Abandoned,WET GAS,30.826004028320312,-93.66081237792967,15239.25,4.645
BP AMERICA A-742 SWD 1,4235130863,NEWTON,Plugged & Abandoned,WATER DISPOSAL,30.86307716369629,-93.6815414428711,6643.0,2.025
BLACKSTONE MINERALS A-140 1,4235130636,NEWTON,Plugged & Abandoned,BLACK OIL,30.97349166870117,-93.75196075439452,12989.6904296875,3.959
VASTAR A-236 1H,4235130678,NEWTON,Plugged & Abandoned,Unknown,30.84842872619629,-93.6042022705078,14901.4296875,4.542
HOWE GAS UNIT NO. 4 2,4247531768,WARD,Plugged & Abandoned,Dry Hole,31.380098342895508,-102.99180603027344,16255.98046875,4.955
SABINE TRAM S.W. 10,4235130699,NEWTON,Plugged & Abandoned,VOLATILE OIL,30.435659408569336,-93.83026885986328,12531.98046875,3.82
HARTBURG 2,4235130471,NEWTON,Plugged & Abandoned,WATER DISPOSAL,30.246479034423828,-93.7706069946289,8255.0,2.516
HANKAMER A-300 1,4235130687,NEWTON,Plugged & Abandoned,VOLATILE OIL,30.345748901367188,-93.7741928100586,11312.169921875,3.448
BP AMERICA A-244 1W,4235130832,NEWTON,Plugged & Abandoned,Unknown,30.803544998168945,-93.8042221069336,11791.669921875,3.594
ARCO-MAERSK 3,4235130526,NEWTON,Plugged & Abandoned,BLACK OIL,31.14490509033203,-93.8938980102539,9189.01953125,2.801
JONES UNIT A-93 2,4235130649,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.074363708496094,-93.5556411743164,12099.8798828125,3.688
"STATE ""XA"" 1",4247532566,WARD,Plugged & Abandoned,VOLATILE OIL,31.550067901611328,-103.1930694580078,6599.0,2.011
"TEXACO ""C"" 4",4235130533,NEWTON,Plugged & Abandoned,CONDENSATE,31.155784606933597,-93.83118438720705,9243.0498046875,2.817
TEXACO FEE AMI 3 H,4235130555,NEWTON,Plugged & Abandoned,CONDENSATE,31.13884162902832,-93.74313354492188,10503.9404296875,3.202
A. A. FEW 1,4235130890,NEWTON,Plugged & Abandoned,Unknown,30.256261825561523,-93.72699737548828,8400.5703125,2.56
TEXACO FEE BROOKLAND 1,4235130536,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.131568908691406,-93.8227081298828,10015.7802734375,3.053
BP BLACK STONE A-571 SWD 1,4235130855,NEWTON,Plugged & Abandoned,WATER DISPOSAL,30.82598114013672,-93.66110229492188,6727.0,2.05
WAPITI OIL & GAS BP RUNNELS 1,4235130881,NEWTON,Plugged & Abandoned,VOLATILE OIL,30.523460388183597,-93.76395416259766,15028.0,4.581
CHAMPION INT'L UNIT A-2O NO. 2 2 H,4235130572,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.09748077392578,-93.70928192138672,11583.6904296875,3.531
ARCO-VASTAR UNIT A-172 1,4235130525,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.1218204498291,-93.88617706298828,9883.7998046875,3.013
UNIVERSITY 18-15 1,4247535589,WARD,Plugged & Abandoned,BLACK OIL,31.55547332763672,-103.24214935302734,7044.0,2.147
MEDLOCK 64 1H,4247534729,WARD,Plugged & Abandoned,Unknown,31.440622329711918,-103.0662841796875,14883.7998046875,4.537
ARCO FEE UNIT A-231 1,4235130682,NEWTON,Plugged & Abandoned,CONDENSATE,31.09454345703125,-93.87895965576172,10669.7998046875,3.252
"University ""17"" 1",4247532248,WARD,Plugged & Abandoned,Unknown,31.57843780517578,-103.1710433959961,6500.0,1.981
TEXACO 1,4235130521,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.153234481811523,-93.84761810302734,9154.3798828125,2.79
University 20-46 1,4247535252,WARD,Plugged & Abandoned,WET GAS,31.649938583374023,-103.29280090332033,17941.0,5.468
CHAMPION PAPER CO. 1T,4235100494,NEWTON,Plugged & Abandoned,BLACK OIL,30.522003173828125,-93.82090759277344,8015.0,2.443
CHAMPION INT'L UNIT A-1081 1,4235130622,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.16508674621582,-93.64250183105467,10465.1796875,3.19
TEXACO FEE UNIT 4 1H,4235130554,NEWTON,Plugged & Abandoned,CONDENSATE,31.075166702270508,-93.78483581542967,11596.7099609375,3.535
BP BLACK STONE A-632 UNIT 1,4235130826,NEWTON,Plugged & Abandoned,WET GAS,30.804075241088867,-93.75655364990234,15080.1396484375,4.596
ARCO FEE A-227 1 H,4235130630,NEWTON,Plugged & Abandoned,Unknown,30.895795822143555,-93.75637817382812,13789.58984375,4.203
"University ""29"" 1",4247531927,WARD,Plugged & Abandoned,Unknown,31.63060569763184,-103.2172622680664,7512.0,2.29
"UNIVERSITY ""7"" 1",4247535431,WARD,Plugged & Abandoned,Dry Hole,31.61275100708008,-103.1707763671875,7200.0,2.195
"State ""QP"" 1",4247531801,WARD,Plugged & Abandoned,Unknown,31.633155822753903,-103.36075592041016,6790.0,2.07
"HANKAMER, E. C. 1",4235130494,NEWTON,Plugged & Abandoned,Dry Hole,30.302202224731445,-93.75611114501952,11800.5400390625,3.597
BLACKSTONE MINERALS UNIT A-956 1,4235130640,NEWTON,Plugged & Abandoned,CONDENSATE,30.958629608154297,-93.86695861816406,12946.8896484375,3.946
CHAMPION INT'L. UNIT A-1138 1,4235130594,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.085058212280277,-93.65713500976562,11983.7001953125,3.653
UNIVERSITY 16-21 1L,4247530156,WARD,Plugged & Abandoned,DRY GAS,31.529438018798828,-103.06349182128906,16890.0,5.148
LINDSEY ET AL 1,4235130310,NEWTON,Plugged & Abandoned,Dry Hole,30.258150100708008,-93.77685546875,7570.509765625,2.307
TEXACO AMI UNIT 3 1H,4235130597,NEWTON,Plugged & Abandoned,CONDENSATE,31.11505699157715,-93.76516723632812,10834.7900390625,3.302
PONDEROSA GAS UNIT 1,4235130755,NEWTON,Plugged & Abandoned,VOLATILE OIL,30.446592330932617,-93.8512725830078,11957.76953125,3.645
TEMPLE A-420 1,4235130629,NEWTON,Plugged & Abandoned,CONDENSATE,31.00705337524414,-93.84588623046876,12250.080078125,3.734
"GRAY, JAMES 3",4235130795,NEWTON,Plugged & Abandoned,BLACK OIL,30.593650817871094,-93.7315673828125,13592.650390625,4.143
"GRAY, JAMES ""A"" 2",4235130793,NEWTON,Plugged & Abandoned,Unknown,30.591148376464844,-93.74012756347656,14337.1396484375,4.37
HAYDEN 1,4235130692,NEWTON,Plugged & Abandoned,WET GAS,30.266525268554688,-93.7451400756836,7515.259765625,2.291
STATE -XV- 3,4247531872,WARD,Plugged & Abandoned,BLACK OIL,31.57704734802246,-103.2491455078125,13200.0,4.023
"UNIVERSITY 23-18 ""B"" 2",4247536427,WARD,Plugged & Abandoned,OIL WELL,31.62503433227539,-103.28132629394533,12650.0,3.856
TEXACO FEE UNIT 2 1 H,4235130539,NEWTON,Plugged & Abandoned,CONDENSATE,31.108253479003903,-93.82269287109376,10646.41015625,3.245
"University ""16"" 1",4247532190,WARD,Plugged & Abandoned,Unknown,31.48301124572754,-102.99433135986328,15500.0,4.724
"ST OF TEX ""ET"" 2",4247530969,WARD,Plugged & Abandoned,OIL WELL,31.63975524902344,-103.2522430419922,15445.0,4.708
"University ""34-16"" 1",4247533768,WARD,Plugged & Abandoned,Unknown,31.52017974853516,-103.11814880371094,6770.0,2.063
TEXACO FEE BROOKLAND 5H,4235130543,NEWTON,Plugged & Abandoned,CONDENSATE,31.092164993286133,-93.7959213256836,11098.3701171875,3.383
"ARCO-MAERSK ""A"" 1",4235130534,NEWTON,Plugged & Abandoned,CONDENSATE,31.15679931640625,-93.87046813964844,9252.830078125,2.82
HANKAMER 2,4235130674,NEWTON,Plugged & Abandoned,DRY GAS,30.253515243530277,-93.73661041259766,7884.4501953125,2.403
"TEXACO ""D"" 1",4235130542,NEWTON,Plugged & Abandoned,CONDENSATE,31.150653839111328,-93.8615493774414,9389.599609375,2.862
"STATE ""QK"" 1",4247531765,WARD,Plugged & Abandoned,CONDENSATE,31.541778564453125,-103.1795883178711,6600.0,2.012
TEXACO FEE BROOKLAND 9H,4235130556,NEWTON,Plugged & Abandoned,CONDENSATE,31.115036010742188,-93.84163665771484,10384.490234375,3.165
ARCO-VASTAR UNIT A-172A 2,4235130563,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.122581481933597,-93.88641357421876,9621.7099609375,2.933
CHAMPION 1H,4235130576,NEWTON,Plugged & Abandoned,CONDENSATE,31.15498161315918,-93.7254409790039,10249.9697265625,3.124
ARCO-VASTAR UNIT A-1008 1,4235130529,NEWTON,Plugged & Abandoned,VOLATILE OIL,31.13964462280273,-93.89649963378906,9434.1796875,2.876
BP BLACK STONE A-470 UNIT 1,4235130859,NEWTON,Plugged & Abandoned,WET GAS,30.838699340820312,-93.69416046142578,14795.0595703125,4.51
MONROE UNIT 51W,4247500633,WARD,Plugged & Abandoned,WATER INJECTION,31.586313247680664,-103.46094512939452,6719.259765625,2.048
"HANKAMER, ET AL 1",4235130612,NEWTON,Plugged & Abandoned,BLACK OIL,30.322006225585938,-93.7957000732422,11201.4599609375,3.414
ARCO FEE UNIT A-228 1,4235130583,NEWTON,Plugged & Abandoned,CONDENSATE,31.093854904174805,-93.89373016357422,10602.2900390625,3.232
C. A. DYER - PUMA 1RE,4235130689,NEWTON,Plugged & Abandoned,VOLATILE OIL,30.29299736022949,-93.81204986572266,7310.0,2.228
CLAYBAR HACKBERRY UNIT 1,4235130894,NEWTON,Plugged & Abandoned,DRY GAS,30.24485206604004,-93.7816162109375,8150.35009765625,2.484
"TEXACO ""A"" 1RE",4235130528,NEWTON,Plugged & Abandoned,CONDENSATE,31.152944564819336,-93.84669494628906,9418.9697265625,2.871
ARCO-VASTAR UNIT A-183 1,4235130516,NEWTON,Plugged & Abandoned,Unknown,31.157888412475582,-93.90223693847656,9127.2197265625,2.782
ARCO-DONAHO B.P. 3,4235130843,NEWTON,Plugged & Abandoned,Dry Hole,30.583431243896484,-93.83048248291016,10532.2900390625,3.21
MEDLOCK 1,4247530754,WARD,Plugged & Abandoned,Unknown,31.44579696655273,-103.06936645507812,17356.740234375,5.29
"STATE UNIVERSITY ""DG"" 1",4247510757,WARD,Plugged & Abandoned,BLACK OIL,31.50210952758789,-103.08679962158205,18125.0,5.524
UNIVERSITY 18-31 4,4247532553,WARD,Plugged & Abandoned,WET GAS,31.569286346435547,-103.28778839111328,6850.0,2.088
"HALL, MAUDE A. ESTATE 1",4247530788,WARD,Plugged & Abandoned,Unknown,31.474699020385746,-103.12832641601562,14503.7001953125,4.421
9014 JV-P PITZER 1,4247511138,WARD,Plugged & Abandoned,WATER DISPOSAL,31.421815872192383,-103.20954895019533,20800.0,6.34
"University ""35-16"" 1",4247532338,WARD,Plugged & Abandoned,OIL WELL,31.51827812194824,-103.12855529785156,17966.0,5.476
DOANE 1,4247530784,WARD,Plugged & Abandoned,Unknown,31.405527114868164,-102.95504760742188,13908.3798828125,4.239
"UNIV ""17-6"" 1",4247531668,WARD,Plugged & Abandoned,CONDENSATE,31.602436065673828,-103.15998077392578,19550.0,5.959
LONGTAIL 2,4247530423,WARD,Plugged & Abandoned,WATER DISPOSAL,31.434890747070312,-103.11016082763672,21248.599609375,6.477
"BARNES, D. E. ESTATE 1AH",4247533132,WARD,Plugged & Abandoned,BLACK OIL,31.406831741333008,-103.25171661376952,10859.759765625,3.31
UNIVERSITY 16-33 1,4247535800,WARD,Plugged & Abandoned,BLACK OIL,31.50861549377441,-103.1048355102539,6630.0,2.021
708-A JV-S PYOTE 4-25 4,4247530458,WARD,Plugged & Abandoned,GAS WELL,31.522069931030277,-103.07820129394533,16706.6796875,5.092
"UNIV ""18-4"" 1",4247530585,WARD,Plugged & Abandoned,OIL WELL,31.591726303100582,-103.23387145996094,6862.0,2.092
"BLUE JACKET ""62"" 1",4247531738,WARD,Plugged & Abandoned,VOLATILE OIL,31.42291831970215,-103.09017181396484,16353.0,4.984
WARD GRANDE 1,4247530324,WARD,Plugged & Abandoned,VOLATILE OIL,31.60723876953125,-103.17730712890624,14300.0,4.359
STATE -AG- 4,4247531978,WARD,Plugged & Abandoned,VOLATILE OIL,31.55809783935547,-103.20348358154295,6600.0,2.012
STATE GAS UNIT -B- 2,4247532132,WARD,Plugged & Abandoned,CONDENSATE,31.55837821960449,-103.23029327392578,6600.0,2.012
"708 JV-D PYOTE ""26"" 2",4247530325,WARD,Plugged & Abandoned,WET GAS,31.538827896118164,-103.08485412597656,16500.0,5.029
"UNIVERSITY ""31-W"" 3",4247534424,WARD,Plugged & Abandoned,BLACK OIL,31.64330673217773,-103.24048614501952,7200.0,2.195
"University ""18-41"" 1",4247532228,WARD,Plugged & Abandoned,Dry Hole,31.614625930786133,-103.34488677978516,6902.0,2.104
Williams State 2,4247532574,WARD,Plugged & Abandoned,WATER INJECTION,31.533878326416016,-103.19442749023438,6500.0,1.981
STATE OF TEXAS -DC- 1,4247504697,WARD,Plugged & Abandoned,OIL WELL,31.56985664367676,-103.23013305664062,8490.0,2.588
UNIVERSITY -L- 1,4247530693,WARD,Plugged & Abandoned,DRY GAS,31.546586990356445,-103.22810363769533,18500.0,5.639
7906 JV-P HENRY 1,4247531916,WARD,Plugged & Abandoned,DRY GAS,31.45091819763184,-103.00414276123048,16568.779296875,5.05
"Univeristy ""5"" 2",4247530623,WARD,Plugged & Abandoned,Dry Hole,31.6032772064209,-103.24042510986328,21800.0,6.645
